ROCHESTER,30100,8/7/2015
ROCHESTER,70000,8/7/2015
ROCHESTER,125000,8/7/2015
ROCHESTER,132900,8/7/2015
ROCHESTER,45000,8/7/2015
ROCHESTER,15000,8/7/2015
ROCHESTER,86000,8/7/2015
SWEDEN,62000,8/7/2015
WEBSTER,175000,8/7/2015
WEBSTER,97000,8/7/2015
WEBSTER,137000,8/7/2015
WEBSTER,164900,8/7/2015
WHEATLAND,129000,8/7/2015
BRIGHTON,115000,8/6/2015
CHILI,134900,8/6/2015
CHILI,149500,8/6/2015
CHILI,127500,8/6/2015
GATES,171000,8/6/2015
GATES,79900,8/6/2015
GATES,87000,8/6/2015
GREECE,176000,8/6/2015
GREECE,167500,8/6/2015
GREECE,60000,8/6/2015
GREECE,249000,8/6/2015
GREECE,48000,8/6/2015
GREECE,179000,8/6/2015
IRONDEQUOIT,60000,8/6/2015
IRONDEQUOIT,122500,8/6/2015
IRONDEQUOIT,92500,8/6/2015
IRONDEQUOIT,125000,8/6/2015
MENDON,130000,8/6/2015
OGDEN,70000,8/6/2015
PARMA,250177,8/6/2015
PARMA,180265,8/6/2015
PARMA,100000,8/6/2015
PARMA,100000,8/6/2015
PENFIELD,171000,8/6/2015
PENFIELD,194900,8/6/2015
PENFIELD,109900,8/6/2015
PERINTON,192500,8/6/2015
PERINTON,231000,8/6/2015
PERINTON,400000,8/6/2015
PERINTON,600000,8/6/2015
PITTSFORD,427500,8/6/2015
PITTSFORD,530000,8/6/2015
ROCHESTER,34374,8/6/2015
ROCHESTER,95000,8/6/2015
ROCHESTER,33000,8/6/2015
ROCHESTER,83500,8/6/2015
ROCHESTER,72857,8/6/2015
ROCHESTER,16000,8/6/2015
ROCHESTER,24900,8/6/2015
ROCHESTER,38000,8/6/2015
ROCHESTER,21000,8/6/2015
ROCHESTER,28000,8/6/2015
ROCHESTER,155000,8/6/2015
WEBSTER,268000,8/6/2015
WEBSTER,50000,8/6/2015
WEBSTER,182000,8/6/2015
BRIGHTON,197000,8/5/2015
BRIGHTON,315000,8/5/2015
BRIGHTON,140000,8/5/2015
BRIGHTON,186000,8/5/2015
BRIGHTON,130000,8/5/2015
BRIGHTON,319900,8/5/2015
CHILI,116000,8/5/2015
CLARKSON,125000,8/5/2015
GATES,105000,8/5/2015
GATES,107250,8/5/2015
GREECE,135000,8/5/2015
GREECE,100000,8/5/2015
GREECE,92000,8/5/2015
GREECE,179000,8/5/2015
GREECE,97900,8/5/2015
GREECE,155000,8/5/2015
GREECE,105000,8/5/2015
GREECE,178100,8/5/2015
GREECE,87000,8/5/2015
GREECE,127000,8/5/2015
HAMLIN,142731,8/5/2015
HAMLIN,102000,8/5/2015
HENRIETTA,132000,8/5/2015
HENRIETTA,94900,8/5/2015
HENRIETTA,198500,8/5/2015
IRONDEQUOIT,105000,8/5/2015
IRONDEQUOIT,126000,8/5/2015
MENDON,95000,8/5/2015
OGDEN,64000,8/5/2015
PARMA,178000,8/5/2015
PARMA,135000,8/5/2015
PERINTON,129000,8/5/2015
PERINTON,190000,8/5/2015
PERINTON,188000,8/5/2015
PERINTON,109000,8/5/2015
PITTSFORD,87500,8/5/2015
PITTSFORD,345000,8/5/2015
PITTSFORD,470000,8/5/2015
ROCHESTER,40430,8/5/2015
ROCHESTER,45000,8/5/2015
ROCHESTER,69500,8/5/2015
ROCHESTER,104900,8/5/2015
ROCHESTER,36000,8/5/2015
ROCHESTER,68000,8/5/2015
ROCHESTER,8500,8/5/2015
ROCHESTER,30000,8/5/2015
ROCHESTER,78900,8/5/2015
ROCHESTER,96900,8/5/2015
ROCHESTER,17500,8/5/2015
ROCHESTER,12000,8/5/2015
SWEDEN,155000,8/5/2015
WEBSTER,135000,8/5/2015
WEBSTER,279500,8/5/2015
WEBSTER,177500,8/5/2015
WHEATLAND,82000,8/5/2015
WHEATLAND,74500,8/5/2015
BRIGHTON,133000,8/4/2015
BRIGHTON,130000,8/4/2015
CHILI,104000,8/4/2015
CHILI,164000,8/4/2015
CLARKSON,128000,8/4/2015
EROCHESTER,102000,8/4/2015
GATES,140000,8/4/2015
GATES,265000,8/4/2015
GATES,120100,8/4/2015
GATES,106000,8/4/2015
GREECE,135000,8/4/2015
GREECE,159000,8/4/2015
GREECE,118000,8/4/2015
GREECE,93800,8/4/2015
GREECE,85000,8/4/2015
GREECE,89293,8/4/2015
GREECE,83000,8/4/2015
GREECE,235500,8/4/2015
GREECE,100000,8/4/2015
GREECE,90000,8/4/2015
GREECE,95000,8/4/2015
HENRIETTA,160000,8/4/2015
IRONDEQUOIT,218500,8/4/2015
IRONDEQUOIT,12500,8/4/2015
IRONDEQUOIT,90000,8/4/2015
IRONDEQUOIT,154000,8/4/2015
OGDEN,130000,8/4/2015
PARMA,112000,8/4/2015
PARMA,123500,8/4/2015
PENFIELD,165000,8/4/2015
PENFIELD,195000,8/4/2015
PENFIELD,188000,8/4/2015
PERINTON,130000,8/4/2015
PITTSFORD,125000,8/4/2015
PITTSFORD,183400,8/4/2015
PITTSFORD,223000,8/4/2015
PITTSFORD,236000,8/4/2015
PITTSFORD,315000,8/4/2015
PITTSFORD,210000,8/4/2015
PITTSFORD,170000,8/4/2015
PITTSFORD,370000,8/4/2015
RIGA,155000,8/4/2015
ROCHESTER,70000,8/4/2015
ROCHESTER,94014,8/4/2015
ROCHESTER,128000,8/4/2015
ROCHESTER,45000,8/4/2015
ROCHESTER,500,8/4/2015
ROCHESTER,21000,8/4/2015
ROCHESTER,63900,8/4/2015
ROCHESTER,450000,8/4/2015
ROCHESTER,28000,8/4/2015
ROCHESTER,75000,8/4/2015
ROCHESTER,99000,8/4/2015
ROCHESTER,129900,8/4/2015
ROCHESTER,104900,8/4/2015
ROCHESTER,49000,8/4/2015
ROCHESTER,170000,8/4/2015
RUSH,185500,8/4/2015
SWEDEN,229900,8/4/2015
SWEDEN,129900,8/4/2015
WEBSTER,235000,8/4/2015
WEBSTER,98000,8/4/2015
WEBSTER,99000,8/4/2015
WEBSTER,221000,8/4/2015
WEBSTER,110000,8/4/2015
WEBSTER,190000,8/4/2015
WEBSTER,189900,8/4/2015
WEBSTER,154900,8/4/2015
BRIGHTON,123000,8/3/2015
BRIGHTON,234900,8/3/2015
CHILI,130000,8/3/2015
CHILI,67500,8/3/2015
EROCHESTER,108000,8/3/2015
GATES,102500,8/3/2015
GATES,225000,8/3/2015
GATES,89900,8/3/2015
GREECE,120500,8/3/2015
GREECE,106000,8/3/2015
GREECE,70000,8/3/2015
GREECE,50000,8/3/2015
GREECE,112900,8/3/2015
GREECE,119000,8/3/2015
GREECE,77000,8/3/2015
GREECE,156900,8/3/2015
GREECE,140000,8/3/2015
GREECE,65900,8/3/2015
HAMLIN,69900,8/3/2015
HENRIETTA,103000,8/3/2015
HENRIETTA,190000,8/3/2015
HENRIETTA,116000,8/3/2015
HENRIETTA,254500,8/3/2015
HENRIETTA,126500,8/3/2015
HENRIETTA,314900,8/3/2015
HENRIETTA,168000,8/3/2015
IRONDEQUOIT,140900,8/3/2015
IRONDEQUOIT,145000,8/3/2015
IRONDEQUOIT,114378,8/3/2015
IRONDEQUOIT,127000,8/3/2015
IRONDEQUOIT,55000,8/3/2015
IRONDEQUOIT,95000,8/3/2015
IRONDEQUOIT,92135,8/3/2015
IRONDEQUOIT,75000,8/3/2015
IRONDEQUOIT,107000,8/3/2015
IRONDEQUOIT,129900,8/3/2015
MENDON,250000,8/3/2015
PARMA,179900,8/3/2015
PARMA,129000,8/3/2015
PENFIELD,270500,8/3/2015
PENFIELD,230000,8/3/2015
PENFIELD,148000,8/3/2015
PENFIELD,285000,8/3/2015
PENFIELD,150000,8/3/2015
PENFIELD,390000,8/3/2015
PERINTON,243000,8/3/2015
PERINTON,172500,8/3/2015
PERINTON,148835,8/3/2015
PERINTON,170000,8/3/2015
PERINTON,315000,8/3/2015
PITTSFORD,234000,8/3/2015
PITTSFORD,245000,8/3/2015
PITTSFORD,838000,8/3/2015
RIGA,200000,8/3/2015
ROCHESTER,121200,8/3/2015
ROCHESTER,143000,8/3/2015
ROCHESTER,129000,8/3/2015
ROCHESTER,178095,8/3/2015
ROCHESTER,190000,8/3/2015
ROCHESTER,140000,8/3/2015
ROCHESTER,73000,8/3/2015
ROCHESTER,55000,8/3/2015
ROCHESTER,92000,8/3/2015
ROCHESTER,36925,8/3/2015
ROCHESTER,67900,8/3/2015
ROCHESTER,188000,8/3/2015
ROCHESTER,100,8/3/2015
ROCHESTER,33500,8/3/2015
ROCHESTER,33000,8/3/2015
ROCHESTER,84000,8/3/2015
ROCHESTER,179000,8/3/2015
ROCHESTER,45000,8/3/2015
ROCHESTER,34500,8/3/2015
SWEDEN,108000,8/3/2015
WEBSTER,327500,8/3/2015
WEBSTER,139900,8/3/2015
WEBSTER,225000,8/3/2015
WEBSTER,145000,8/3/2015
WEBSTER,130000,8/3/2015
WEBSTER,157000,8/3/2015
WEBSTER,275000,8/3/2015
WEBSTER,177000,8/3/2015
WEBSTER,128500,8/3/2015
WHEATLAND,280000,8/3/2015
WHEATLAND,43500,8/3/2015
BRIGHTON,162900,7/31/2015
BRIGHTON,294000,7/31/2015
BRIGHTON,128000,7/31/2015
BRIGHTON,120000,7/31/2015
BRIGHTON,260000,7/31/2015
BRIGHTON,145000,7/31/2015
BRIGHTON,135900,7/31/2015
BRIGHTON,170000,7/31/2015
CHILI,119900,7/31/2015
CHILI,158000,7/31/2015
CHILI,129900,7/31/2015
CLARKSON,314900,7/31/2015
CLARKSON,144000,7/31/2015
CLARKSON,97000,7/31/2015
EROCHESTER,58538,7/31/2015
GATES,225321,7/31/2015
GATES,115000,7/31/2015
GATES,120000,7/31/2015
GREECE,149900,7/31/2015
GREECE,126000,7/31/2015
GREECE,195500,7/31/2015
GREECE,70000,7/31/2015
GREECE,117500,7/31/2015
GREECE,218000,7/31/2015
GREECE,190000,7/31/2015
GREECE,108000,7/31/2015
GREECE,129900,7/31/2015
GREECE,76000,7/31/2015
GREECE,118000,7/31/2015
GREECE,104900,7/31/2015
GREECE,108900,7/31/2015
GREECE,218000,7/31/2015
GREECE,128000,7/31/2015
GREECE,133000,7/31/2015
GREECE,164500,7/31/2015
GREECE,179900,7/31/2015
HAMLIN,85000,7/31/2015
HAMLIN,154000,7/31/2015
HENRIETTA,48000,7/31/2015
HENRIETTA,247784,7/31/2015
HENRIETTA,142000,7/31/2015
HENRIETTA,48000,7/31/2015
HENRIETTA,186029,7/31/2015
IRONDEQUOIT,145000,7/31/2015
IRONDEQUOIT,57000,7/31/2015
IRONDEQUOIT,117900,7/31/2015
IRONDEQUOIT,125000,7/31/2015
IRONDEQUOIT,140000,7/31/2015
IRONDEQUOIT,71100,7/31/2015
IRONDEQUOIT,107211,7/31/2015
IRONDEQUOIT,114550,7/31/2015
IRONDEQUOIT,98000,7/31/2015
IRONDEQUOIT,106000,7/31/2015
IRONDEQUOIT,68000,7/31/2015
IRONDEQUOIT,115000,7/31/2015
IRONDEQUOIT,119900,7/31/2015
IRONDEQUOIT,77000,7/31/2015
IRONDEQUOIT,160500,7/31/2015
MENDON,198000,7/31/2015
MENDON,267000,7/31/2015
OGDEN,112500,7/31/2015
OGDEN,291550,7/31/2015
PENFIELD,290000,7/31/2015
PENFIELD,212000,7/31/2015
PENFIELD,215000,7/31/2015
PENFIELD,335000,7/31/2015
PENFIELD,141000,7/31/2015
PENFIELD,248000,7/31/2015
PENFIELD,156000,7/31/2015
PERINTON,133000,7/31/2015
PERINTON,165500,7/31/2015
PERINTON,91000,7/31/2015
PERINTON,243000,7/31/2015
PERINTON,157900,7/31/2015
PERINTON,580000,7/31/2015
PERINTON,225000,7/31/2015
PITTSFORD,430000,7/31/2015
PITTSFORD,417250,7/31/2015
PITTSFORD,590000,7/31/2015
PITTSFORD,312000,7/31/2015
PITTSFORD,350000,7/31/2015
ROCHESTER,63000,7/31/2015
ROCHESTER,153000,7/31/2015
ROCHESTER,72000,7/31/2015
ROCHESTER,11750,7/31/2015
ROCHESTER,14000,7/31/2015
ROCHESTER,351837,7/31/2015
ROCHESTER,169000,7/31/2015
ROCHESTER,103000,7/31/2015
ROCHESTER,84900,7/31/2015
ROCHESTER,107500,7/31/2015
ROCHESTER,28000,7/31/2015
ROCHESTER,127900,7/31/2015
ROCHESTER,173018,7/31/2015
ROCHESTER,24000,7/31/2015
ROCHESTER,58000,7/31/2015
ROCHESTER,65500,7/31/2015
SWEDEN,119900,7/31/2015
SWEDEN,205000,7/31/2015
SWEDEN,220000,7/31/2015
SWEDEN,124900,7/31/2015
WEBSTER,155500,7/31/2015
WEBSTER,92940,7/31/2015
WEBSTER,117000,7/31/2015
WEBSTER,285000,7/31/2015
WHEATLAND,165000,7/31/2015
BRIGHTON,585000,7/30/2015
BRIGHTON,240000,7/30/2015
BRIGHTON,71500,7/30/2015
BRIGHTON,190000,7/30/2015
BRIGHTON,201000,7/30/2015
CHILI,222500,7/30/2015
CHILI,98000,7/30/2015
CHILI,126000,7/30/2015
GATES,114900,7/30/2015
GATES,130900,7/30/2015
GATES,122000,7/30/2015
GREECE,97500,7/30/2015
GREECE,132900,7/30/2015
GREECE,124900,7/30/2015
GREECE,106900,7/30/2015
GREECE,140000,7/30/2015
GREECE,117000,7/30/2015
GREECE,109000,7/30/2015
GREECE,130000,7/30/2015
GREECE,93000,7/30/2015
GREECE,121000,7/30/2015
GREECE,575000,7/30/2015
GREECE,155000,7/30/2015
GREECE,72000,7/30/2015
GREECE,87500,7/30/2015
HENRIETTA,274000,7/30/2015
HENRIETTA,114900,7/30/2015
HENRIETTA,220000,7/30/2015
HENRIETTA,174000,7/30/2015
HENRIETTA,302400,7/30/2015
HENRIETTA,155000,7/30/2015
IRONDEQUOIT,183000,7/30/2015
IRONDEQUOIT,130500,7/30/2015
IRONDEQUOIT,100000,7/30/2015
IRONDEQUOIT,144900,7/30/2015
IRONDEQUOIT,190000,7/30/2015
IRONDEQUOIT,79900,7/30/2015
IRONDEQUOIT,74900,7/30/2015
IRONDEQUOIT,119000,7/30/2015
IRONDEQUOIT,262000,7/30/2015
IRONDEQUOIT,111000,7/30/2015
OGDEN,240000,7/30/2015
OGDEN,163000,7/30/2015
OGDEN,128000,7/30/2015
PARMA,185000,7/30/2015
PENFIELD,40000,7/30/2015
PENFIELD,230000,7/30/2015
PENFIELD,168000,7/30/2015
PERINTON,272000,7/30/2015
PITTSFORD,165000,7/30/2015
PITTSFORD,263200,7/30/2015
PITTSFORD,186000,7/30/2015
PITTSFORD,159900,7/30/2015
ROCHESTER,104173,7/30/2015
ROCHESTER,102500,7/30/2015
ROCHESTER,15100,7/30/2015
ROCHESTER,9000,7/30/2015
ROCHESTER,120000,7/30/2015
ROCHESTER,45300,7/30/2015
ROCHESTER,195000,7/30/2015
ROCHESTER,500,7/30/2015
ROCHESTER,32000,7/30/2015
ROCHESTER,44000,7/30/2015
ROCHESTER,119400,7/30/2015
ROCHESTER,29000,7/30/2015
ROCHESTER,22000,7/30/2015
ROCHESTER,59900,7/30/2015
SWEDEN,43000,7/30/2015
SWEDEN,285000,7/30/2015
WEBSTER,167500,7/30/2015
WEBSTER,214900,7/30/2015
WEBSTER,174000,7/30/2015
WEBSTER,123500,7/30/2015
WEBSTER,124900,7/30/2015
WHEATLAND,2520000,7/30/2015
BRIGHTON,222000,7/29/2015
CHILI,166860,7/29/2015
CHILI,125000,7/29/2015
CLARKSON,169900,7/29/2015
GREECE,65000,7/29/2015
GREECE,172500,7/29/2015
GREECE,57801,7/29/2015
HENRIETTA,139500,7/29/2015
IRONDEQUOIT,115000,7/29/2015
IRONDEQUOIT,133400,7/29/2015
IRONDEQUOIT,99900,7/29/2015
IRONDEQUOIT,245000,7/29/2015
IRONDEQUOIT,59000,7/29/2015
IRONDEQUOIT,144000,7/29/2015
IRONDEQUOIT,100000,7/29/2015
IRONDEQUOIT,145000,7/29/2015
MENDON,300000,7/29/2015
OGDEN,240560,7/29/2015
OGDEN,174200,7/29/2015
PENFIELD,189900,7/29/2015
PENFIELD,248000,7/29/2015
PENFIELD,12192,7/29/2015
PENFIELD,177000,7/29/2015
PERINTON,230000,7/29/2015
PERINTON,191000,7/29/2015
PERINTON,199900,7/29/2015
PERINTON,772900,7/29/2015
PITTSFORD,299900,7/29/2015
PITTSFORD,308500,7/29/2015
PITTSFORD,199900,7/29/2015
RIGA,205000,7/29/2015
RIGA,163000,7/29/2015
ROCHESTER,147379,7/29/2015
ROCHESTER,29500,7/29/2015
ROCHESTER,25200,7/29/2015
ROCHESTER,23000,7/29/2015
ROCHESTER,14006,7/29/2015
ROCHESTER,65000,7/29/2015
ROCHESTER,35100,7/29/2015
ROCHESTER,284000,7/29/2015
ROCHESTER,64000,7/29/2015
ROCHESTER,48000,7/29/2015
ROCHESTER,40000,7/29/2015
ROCHESTER,15000,7/29/2015
ROCHESTER,69000,7/29/2015
ROCHESTER,23000,7/29/2015
ROCHESTER,60000,7/29/2015
ROCHESTER,67900,7/29/2015
ROCHESTER,62000,7/29/2015
ROCHESTER,94000,7/29/2015
RUSH,170000,7/29/2015
WEBSTER,240000,7/29/2015
WEBSTER,119000,7/29/2015
WEBSTER,66500,7/29/2015
WEBSTER,180000,7/29/2015
WEBSTER,259900,7/29/2015
BRIGHTON,185000,7/28/2015
BRIGHTON,145000,7/28/2015
BRIGHTON,160000,7/28/2015
BRIGHTON,146500,7/28/2015
CHILI,104500,7/28/2015
GATES,35000,7/28/2015
GATES,144000,7/28/2015
GATES,85500,7/28/2015
GREECE,149900,7/28/2015
GREECE,95000,7/28/2015
GREECE,345000,7/28/2015
GREECE,130000,7/28/2015
HAMLIN,77400,7/28/2015
HENRIETTA,140000,7/28/2015
IRONDEQUOIT,110000,7/28/2015
IRONDEQUOIT,130000,7/28/2015
IRONDEQUOIT,24500,7/28/2015
IRONDEQUOIT,171000,7/28/2015
IRONDEQUOIT,115000,7/28/2015
IRONDEQUOIT,89500,7/28/2015
IRONDEQUOIT,90450,7/28/2015
IRONDEQUOIT,115000,7/28/2015
IRONDEQUOIT,125000,7/28/2015
IRONDEQUOIT,115000,7/28/2015
MENDON,255000,7/28/2015
MENDON,166000,7/28/2015
OGDEN,167000,7/28/2015
OGDEN,169000,7/28/2015
PENFIELD,20000,7/28/2015
PERINTON,169900,7/28/2015
PERINTON,190500,7/28/2015
PERINTON,151000,7/28/2015
PERINTON,195000,7/28/2015
PITTSFORD,380000,7/28/2015
PITTSFORD,349900,7/28/2015
PITTSFORD,191520,7/28/2015
RIGA,83000,7/28/2015
ROCHESTER,41000,7/28/2015
ROCHESTER,81000,7/28/2015
ROCHESTER,22950,7/28/2015
ROCHESTER,55900,7/28/2015
ROCHESTER,19000,7/28/2015
ROCHESTER,150000,7/28/2015
ROCHESTER,44000,7/28/2015
ROCHESTER,35500,7/28/2015
ROCHESTER,80000,7/28/2015
ROCHESTER,35000,7/28/2015
ROCHESTER,30000,7/28/2015
ROCHESTER,12200,7/28/2015
ROCHESTER,165000,7/28/2015
ROCHESTER,73000,7/28/2015
ROCHESTER,125030,7/28/2015
ROCHESTER,34000,7/28/2015
SWEDEN,90000,7/28/2015
WEBSTER,108000,7/28/2015
WEBSTER,145900,7/28/2015
WEBSTER,60000,7/28/2015
WEBSTER,98000,7/28/2015
WEBSTER,144900,7/28/2015
WHEATLAND,135000,7/28/2015
WHEATLAND,42500,7/28/2015
BRIGHTON,314900,7/27/2015
BRIGHTON,170000,7/27/2015
BRIGHTON,177000,7/27/2015
BRIGHTON,177000,7/27/2015
CHILI,165325,7/27/2015
CHILI,250000,7/27/2015
CHILI,135000,7/27/2015
CHILI,144000,7/27/2015
GATES,108000,7/27/2015
GREECE,47000,7/27/2015
GREECE,132000,7/27/2015
GREECE,84900,7/27/2015
GREECE,134900,7/27/2015
GREECE,200000,7/27/2015
GREECE,116000,7/27/2015
GREECE,100000,7/27/2015
GREECE,149000,7/27/2015
GREECE,166000,7/27/2015
GREECE,85800,7/27/2015
GREECE,195000,7/27/2015
GREECE,77900,7/27/2015
GREECE,150000,7/27/2015
GREECE,105000,7/27/2015
HAMLIN,127000,7/27/2015
HAMLIN,319950,7/27/2015
HENRIETTA,120000,7/27/2015
HENRIETTA,113000,7/27/2015
HENRIETTA,179000,7/27/2015
HENRIETTA,135900,7/27/2015
HENRIETTA,125500,7/27/2015
HENRIETTA,47500,7/27/2015
IRONDEQUOIT,137500,7/27/2015
IRONDEQUOIT,90000,7/27/2015
IRONDEQUOIT,124000,7/27/2015
IRONDEQUOIT,118900,7/27/2015
IRONDEQUOIT,131500,7/27/2015
IRONDEQUOIT,57000,7/27/2015
IRONDEQUOIT,120000,7/27/2015
MENDON,199900,7/27/2015
MENDON,220000,7/27/2015
OGDEN,199900,7/27/2015
OGDEN,64000,7/27/2015
PENFIELD,229900,7/27/2015
PENFIELD,321938,7/27/2015
PENFIELD,278436,7/27/2015
PERINTON,190000,7/27/2015
PERINTON,210000,7/27/2015
PERINTON,165500,7/27/2015
PERINTON,99900,7/27/2015
PERINTON,339000,7/27/2015
PERINTON,384328,7/27/2015
PERINTON,203000,7/27/2015
PITTSFORD,311000,7/27/2015
PITTSFORD,229900,7/27/2015
PITTSFORD,570000,7/27/2015
PITTSFORD,184900,7/27/2015
PITTSFORD,202000,7/27/2015
PITTSFORD,154000,7/27/2015
PITTSFORD,220000,7/27/2015
RIGA,152500,7/27/2015
ROCHESTER,40000,7/27/2015
ROCHESTER,53482,7/27/2015
ROCHESTER,64900,7/27/2015
ROCHESTER,385000,7/27/2015
ROCHESTER,35000,7/27/2015
ROCHESTER,37840,7/27/2015
ROCHESTER,40000,7/27/2015
ROCHESTER,35000,7/27/2015
ROCHESTER,57000,7/27/2015
ROCHESTER,125000,7/27/2015
ROCHESTER,60000,7/27/2015
ROCHESTER,49900,7/27/2015
ROCHESTER,38000,7/27/2015
ROCHESTER,215500,7/27/2015
ROCHESTER,19000,7/27/2015
ROCHESTER,123000,7/27/2015
ROCHESTER,68000,7/27/2015
ROCHESTER,82000,7/27/2015
ROCHESTER,50500,7/27/2015
ROCHESTER,41000,7/27/2015
ROCHESTER,45000,7/27/2015
ROCHESTER,40000,7/27/2015
ROCHESTER,48000,7/27/2015
ROCHESTER,167000,7/27/2015
WEBSTER,299900,7/27/2015
WEBSTER,130000,7/27/2015
WEBSTER,91000,7/27/2015
WEBSTER,208000,7/27/2015
WEBSTER,120000,7/27/2015
WEBSTER,102000,7/27/2015
WEBSTER,238900,7/27/2015
WEBSTER,390000,7/27/2015
WEBSTER,126500,7/27/2015
WHEATLAND,100,7/27/2015
BRIGHTON,174950,7/24/2015
BRIGHTON,90000,7/24/2015
BRIGHTON,248900,7/24/2015
BRIGHTON,154000,7/24/2015
CHILI,149900,7/24/2015
GATES,114900,7/24/2015
GATES,99000,7/24/2015
GREECE,100000,7/24/2015
GREECE,212000,7/24/2015
GREECE,118000,7/24/2015
GREECE,189024,7/24/2015
GREECE,319900,7/24/2015
GREECE,84900,7/24/2015
GREECE,124900,7/24/2015
GREECE,155000,7/24/2015
GREECE,76500,7/24/2015
GREECE,180000,7/24/2015
HAMLIN,114900,7/24/2015
HAMLIN,239900,7/24/2015
HAMLIN,163000,7/24/2015
HENRIETTA,113000,7/24/2015
HENRIETTA,239000,7/24/2015
HENRIETTA,359000,7/24/2015
HENRIETTA,182000,7/24/2015
IRONDEQUOIT,98000,7/24/2015
IRONDEQUOIT,330000,7/24/2015
IRONDEQUOIT,109500,7/24/2015
IRONDEQUOIT,100400,7/24/2015
IRONDEQUOIT,87000,7/24/2015
IRONDEQUOIT,113500,7/24/2015
IRONDEQUOIT,128000,7/24/2015
IRONDEQUOIT,114500,7/24/2015
IRONDEQUOIT,132000,7/24/2015
IRONDEQUOIT,119000,7/24/2015
IRONDEQUOIT,178000,7/24/2015
MENDON,163000,7/24/2015
OGDEN,55000,7/24/2015
OGDEN,219447,7/24/2015
OGDEN,102000,7/24/2015
OGDEN,164000,7/24/2015
PARMA,94500,7/24/2015
PENFIELD,351500,7/24/2015
PERINTON,160000,7/24/2015
PERINTON,132500,7/24/2015
PERINTON,76500,7/24/2015
PERINTON,46261,7/24/2015
PERINTON,228000,7/24/2015
PITTSFORD,265000,7/24/2015
PITTSFORD,385000,7/24/2015
PITTSFORD,252500,7/24/2015
PITTSFORD,215000,7/24/2015
PITTSFORD,221000,7/24/2015
PITTSFORD,174601,7/24/2015
PITTSFORD,125000,7/24/2015
ROCHESTER,15000,7/24/2015
ROCHESTER,233500,7/24/2015
ROCHESTER,88000,7/24/2015
ROCHESTER,61000,7/24/2015
ROCHESTER,112000,7/24/2015
ROCHESTER,150000,7/24/2015
ROCHESTER,84500,7/24/2015
ROCHESTER,25500,7/24/2015
ROCHESTER,29000,7/24/2015
ROCHESTER,7700,7/24/2015
ROCHESTER,41679,7/24/2015
ROCHESTER,135500,7/24/2015
ROCHESTER,63000,7/24/2015
ROCHESTER,97000,7/24/2015
ROCHESTER,107000,7/24/2015
ROCHESTER,115000,7/24/2015
ROCHESTER,98000,7/24/2015
ROCHESTER,14000,7/24/2015
ROCHESTER,27000,7/24/2015
ROCHESTER,65000,7/24/2015
ROCHESTER,42000,7/24/2015
SWEDEN,125000,7/24/2015
SWEDEN,285000,7/24/2015
WEBSTER,185000,7/24/2015
WEBSTER,280000,7/24/2015
WEBSTER,230000,7/24/2015
WEBSTER,254000,7/24/2015
WEBSTER,193500,7/24/2015
WEBSTER,217500,7/24/2015
BRIGHTON,440000,7/23/2015
BRIGHTON,186000,7/23/2015
BRIGHTON,382000,7/23/2015
BRIGHTON,63000,7/23/2015
CHILI,70400,7/23/2015
CHILI,301000,7/23/2015
CLARKSON,130000,7/23/2015
GATES,134900,7/23/2015
GREECE,94900,7/23/2015
GREECE,94900,7/23/2015
GREECE,42000,7/23/2015
GREECE,78000,7/23/2015
HENRIETTA,196400,7/23/2015
HENRIETTA,150000,7/23/2015
HENRIETTA,184000,7/23/2015
HENRIETTA,199000,7/23/2015
HENRIETTA,126500,7/23/2015
HENRIETTA,131500,7/23/2015
HENRIETTA,355900,7/23/2015
HENRIETTA,198000,7/23/2015
HENRIETTA,94500,7/23/2015
IRONDEQUOIT,119500,7/23/2015
IRONDEQUOIT,130000,7/23/2015
IRONDEQUOIT,117500,7/23/2015
IRONDEQUOIT,147000,7/23/2015
IRONDEQUOIT,96302,7/23/2015
IRONDEQUOIT,63884,7/23/2015
OGDEN,210500,7/23/2015
OGDEN,175000,7/23/2015
PENFIELD,222900,7/23/2015
PENFIELD,308500,7/23/2015
PENFIELD,337900,7/23/2015
PENFIELD,7500,7/23/2015
PERINTON,188000,7/23/2015
PERINTON,159900,7/23/2015
PERINTON,284500,7/23/2015
PERINTON,284500,7/23/2015
PERINTON,221500,7/23/2015
PITTSFORD,350000,7/23/2015
PITTSFORD,400125,7/23/2015
ROCHESTER,28000,7/23/2015
ROCHESTER,57000,7/23/2015
ROCHESTER,77581,7/23/2015
ROCHESTER,19000,7/23/2015
ROCHESTER,56000,7/23/2015
ROCHESTER,154500,7/23/2015
WEBSTER,475000,7/23/2015
BRIGHTON,90000,7/22/2015
BRIGHTON,121000,7/22/2015
CHILI,206000,7/22/2015
CHILI,178200,7/22/2015
CHILI,133000,7/22/2015
CHILI,6000,7/22/2015
CLARKSON,161277,7/22/2015
GATES,115000,7/22/2015
GATES,125000,7/22/2015
GREECE,121750,7/22/2015
GREECE,131000,7/22/2015
GREECE,73000,7/22/2015
GREECE,110000,7/22/2015
GREECE,115000,7/22/2015
GREECE,218000,7/22/2015
GREECE,140900,7/22/2015
HAMLIN,105000,7/22/2015
HENRIETTA,117000,7/22/2015
HENRIETTA,58100,7/22/2015
IRONDEQUOIT,160000,7/22/2015
IRONDEQUOIT,194486,7/22/2015
IRONDEQUOIT,162000,7/22/2015
